ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;Classe_Voto_Laurea;Genere;LAU
2019;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;106-110;F;237
2019;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;101-105;M;262
2019;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;101-105;F;219
2019;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;110 e lode;F;249
2019;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;110 e lode;M;213
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;110 e lode;F;673
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;voto non previsto;F;7
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;91-100;M;533
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;91-100;F;640
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;66-90;M;281
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;110 e lode;M;442
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;106-110;M;410
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;106-110;F;616
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;101-105;M;328
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;101-105;F;420
2019;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;66-90;F;231
2019;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;106-110;M;50
2019;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;91-100;F;155
2019;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;66-90;M;38
2019;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;66-90;F;41
2019;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;91-100;M;75
2019;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;106-110;F;105
2019;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;101-105;M;42
2019;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;101-105;F;117
2019;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;110 e lode;M;30
2019;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;110 e lode;F;52
2019;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;110 e lode;F;417
2019;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;91-100;M;529
2019;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;91-100;F;493
2019;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;66-90;M;192
2019;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;110 e lode;M;339
2019;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;106-110;M;386
2019;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;106-110;F;507
2019;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;101-105;M;336
2019;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;101-105;F;352
2019;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;66-90;F;150
2019;02301;Verona - Università degli studi;Veneto;NORD-EST;106-110;F;646
2019;02301;Verona - Università degli studi;Veneto;NORD-EST;91-100;M;585
2019;02301;Verona - Università degli studi;Veneto;NORD-EST;91-100;F;954
2019;02301;Verona - Università degli studi;Veneto;NORD-EST;66-90;M;277
2019;02301;Verona - Università degli studi;Veneto;NORD-EST;66-90;F;352
2019;02301;Verona - Università degli studi;Veneto;NORD-EST;106-110;M;280
2019;02301;Verona - Università degli studi;Veneto;NORD-EST;110 e lode;F;802
2019;02301;Verona - Università degli studi;Veneto;NORD-EST;101-105;M;265
2019;02301;Verona - Università degli studi;Veneto;NORD-EST;101-105;F;640
2019;02301;Verona - Università degli studi;Veneto;NORD-EST;110 e lode;M;324
2019;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;106-110;M;295
2019;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;91-100;M;448
2019;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;91-100;F;817
2019;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;66-90;M;211
2019;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;66-90;F;228
2019;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;110 e lode;F;909
2019;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;106-110;F;821
2019;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;101-105;M;280
2019;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;101-105;F;606
2019;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;110 e lode;M;415
2019;02702;Venezia - Università IUAV;Veneto;NORD-EST;66-90;F;9
2019;02702;Venezia - Università IUAV;Veneto;NORD-EST;110 e lode;M;116
2019;02702;Venezia - Università IUAV;Veneto;NORD-EST;91-100;M;96
2019;02702;Venezia - Università IUAV;Veneto;NORD-EST;91-100;F;117
2019;02702;Venezia - Università IUAV;Veneto;NORD-EST;101-105;F;146
2019;02702;Venezia - Università IUAV;Veneto;NORD-EST;106-110;M;198
2019;02702;Venezia - Università IUAV;Veneto;NORD-EST;106-110;F;243
2019;02702;Venezia - Università IUAV;Veneto;NORD-EST;101-105;M;114
2019;02702;Venezia - Università IUAV;Veneto;NORD-EST;110 e lode;F;144
2019;02702;Venezia - Università IUAV;Veneto;NORD-EST;66-90;M;10
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;110 e lode;F;1920
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;voto non previsto;M;8
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;voto non previsto;F;15
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;91-100;M;1660
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;91-100;F;1826
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;66-90;M;910
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;110 e lode;M;1099
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;106-110;M;1258
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;106-110;F;1699
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;101-105;M;1016
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;101-105;F;1352
2019;02801;Padova - Università degli studi;Veneto;NORD-EST;66-90;F;593
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;66-90;M;288
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;66-90;F;164
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;voto non previsto;M;3
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;voto non previsto;F;4
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;91-100;M;433
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;101-105;F;353
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;110 e lode;F;373
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;110 e lode;M;221
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;106-110;M;243
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;106-110;F;389
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;101-105;M;224
2019;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;91-100;F;449
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;110 e lode;F;503
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;voto non previsto;F;7
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;91-100;M;282
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;91-100;F;390
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;66-90;M;105
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;110 e lode;M;402
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;106-110;M;255
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;106-110;F;412
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;101-105;M;206
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;101-105;F;321
2019;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;66-90;F;120
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;F;601
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;voto non previsto;F;4
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;91-100;M;612
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;91-100;F;823
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;66-90;M;389
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;voto non previsto;M;3
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;106-110;M;408
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;106-110;F;637
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;101-105;M;379
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;101-105;F;549
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;M;421
2019;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;66-90;F;333
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;F;617
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;voto non previsto;M;1
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;voto non previsto;F;1
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;91-100;M;663
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;91-100;F;754
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;66-90;M;384
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;M;363
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;106-110;M;439
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;106-110;F;605
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;101-105;M;396
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;101-105;F;508
2019;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;66-90;F;373
2019;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;66-90;F;879
2019;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;106-110;F;2593
2019;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;91-100;M;2047
2019;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;91-100;F;2437
2019;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;66-90;M;977
2019;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;101-105;F;1989
2019;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;106-110;M;1688
2019;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;M;2028
2019;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;101-105;M;1412
2019;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;F;2979
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;M;275
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;voto non previsto;M;1
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;voto non previsto;F;1
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;91-100;M;420
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;91-100;F;464
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;66-90;F;223
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;110 e lode;F;493
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;106-110;M;227
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;106-110;F;330
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;101-105;M;209
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;101-105;F;261
2019;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;66-90;M;254
2019;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;106-110;M;141
2019;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;91-100;M;379
2019;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;91-100;F;574
2019;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;66-90;M;218
2019;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;66-90;F;226
2019;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;106-110;F;362
2019;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;101-105;M;162
2019;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;101-105;F;382
2019;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;110 e lode;M;99
2019;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;110 e lode;F;254
2019;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;110 e lode;F;450
2019;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;91-100;M;459
2019;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;91-100;F;321
2019;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;66-90;M;199
2019;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;110 e lode;M;344
2019;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;106-110;M;279
2019;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;106-110;F;296
2019;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;101-105;M;263
2019;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;101-105;F;239
2019;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;66-90;F;109
2019;04301;Macerata - Università degli studi;Marche;CENTRO;110 e lode;F;437
2019;04301;Macerata - Università degli studi;Marche;CENTRO;voto non previsto;F;5
2019;04301;Macerata - Università degli studi;Marche;CENTRO;91-100;M;157
2019;04301;Macerata - Università degli studi;Marche;CENTRO;91-100;F;398
2019;04301;Macerata - Università degli studi;Marche;CENTRO;66-90;M;49
2019;04301;Macerata - Università degli studi;Marche;CENTRO;voto non previsto;M;4
2019;04301;Macerata - Università degli studi;Marche;CENTRO;106-110;M;82
2019;04301;Macerata - Università degli studi;Marche;CENTRO;106-110;F;297
2019;04301;Macerata - Università degli studi;Marche;CENTRO;101-105;M;86
2019;04301;Macerata - Università degli studi;Marche;CENTRO;101-105;F;283
2019;04301;Macerata - Università degli studi;Marche;CENTRO;110 e lode;M;140
2019;04301;Macerata - Università degli studi;Marche;CENTRO;66-90;F;98
2019;04302;Camerino - Università degli studi;Marche;CENTRO;110 e lode;F;142
2019;04302;Camerino - Università degli studi;Marche;CENTRO;voto non previsto;M;1
2019;04302;Camerino - Università degli studi;Marche;CENTRO;91-100;M;130
2019;04302;Camerino - Università degli studi;Marche;CENTRO;91-100;F;106
2019;04302;Camerino - Università degli studi;Marche;CENTRO;66-90;M;55
2019;04302;Camerino - Università degli studi;Marche;CENTRO;110 e lode;M;91
2019;04302;Camerino - Università degli studi;Marche;CENTRO;106-110;M;76
2019;04302;Camerino - Università degli studi;Marche;CENTRO;106-110;F;128
2019;04302;Camerino - Università degli studi;Marche;CENTRO;101-105;M;78
2019;04302;Camerino - Università degli studi;Marche;CENTRO;101-105;F;77
2019;04302;Camerino - Università degli studi;Marche;CENTRO;66-90;F;37
2019;04801;Firenze - Università degli studi;Toscana;CENTRO;106-110;M;780
2019;04801;Firenze - Università degli studi;Toscana;CENTRO;91-100;F;1417
2019;04801;Firenze - Università degli studi;Toscana;CENTRO;66-90;M;305
2019;04801;Firenze - Università degli studi;Toscana;CENTRO;66-90;F;322
2019;04801;Firenze - Università degli studi;Toscana;CENTRO;91-100;M;960
2019;04801;Firenze - Università degli studi;Toscana;CENTRO;106-110;F;1288
2019;04801;Firenze - Università degli studi;Toscana;CENTRO;101-105;M;607
2019;04801;Firenze - Università degli studi;Toscana;CENTRO;101-105;F;1135
2019;04801;Firenze - Università degli studi;Toscana;CENTRO;110 e lode;M;908
2019;04801;Firenze - Università degli studi;Toscana;CENTRO;110 e lode;F;1544
2019;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;110 e lode;F;11
2019;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;91-100;M;2
2019;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;91-100;F;2
2019;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;110 e lode;M;2
2019;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;106-110;M;3
2019;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;106-110;F;18
2019;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;101-105;M;2
2019;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;101-105;F;5
2019;04804;"Firenze - Università telematica ""Italian University line""";Toscana;CENTRO;66-90;F;1
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;106-110;M;799
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;66-90;F;212
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;voto non previsto;F;2
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;91-100;M;1048
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;91-100;F;922
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;66-90;M;280
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;110 e lode;F;1165
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;101-105;F;733
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;106-110;F;959
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;101-105;M;690
2019;05001;Pisa - Università degli studi;Toscana;CENTRO;110 e lode;M;936
2019;05201;Siena - Università degli studi;Toscana;CENTRO;106-110;M;243
2019;05201;Siena - Università degli studi;Toscana;CENTRO;91-100;F;367
2019;05201;Siena - Università degli studi;Toscana;CENTRO;66-90;M;181
2019;05201;Siena - Università degli studi;Toscana;CENTRO;66-90;F;142
2019;05201;Siena - Università degli studi;Toscana;CENTRO;110 e lode;F;595
2019;05201;Siena - Università degli studi;Toscana;CENTRO;91-100;M;269
2019;05201;Siena - Università degli studi;Toscana;CENTRO;106-110;F;404
2019;05201;Siena - Università degli studi;Toscana;CENTRO;101-105;M;221
2019;05201;Siena - Università degli studi;Toscana;CENTRO;101-105;F;311
2019;05201;Siena - Università degli studi;Toscana;CENTRO;110 e lode;M;293
2019;05202;Siena - Università per stranieri;Toscana;CENTRO;110 e lode;M;13
2019;05202;Siena - Università per stranieri;Toscana;CENTRO;91-100;F;93
2019;05202;Siena - Università per stranieri;Toscana;CENTRO;66-90;M;6
2019;05202;Siena - Università per stranieri;Toscana;CENTRO;66-90;F;11
2019;05202;Siena - Università per stranieri;Toscana;CENTRO;110 e lode;F;77
2019;05202;Siena - Università per stranieri;Toscana;CENTRO;106-110;M;12
2019;05202;Siena - Università per stranieri;Toscana;CENTRO;106-110;F;91
2019;05202;Siena - Università per stranieri;Toscana;CENTRO;101-105;F;78
2019;05202;Siena - Università per stranieri;Toscana;CENTRO;91-100;M;21
2019;05202;Siena - Università per stranieri;Toscana;CENTRO;101-105;M;14
2019;05401;Perugia - Università degli studi;Umbria;CENTRO;110 e lode;M;575
2019;05401;Perugia - Università degli studi;Umbria;CENTRO;91-100;M;427
2019;05401;Perugia - Università degli studi;Umbria;CENTRO;91-100;F;512
2019;05401;Perugia - Università degli studi;Umbria;CENTRO;66-90;M;153
2019;05401;Perugia - Università degli studi;Umbria;CENTRO;66-90;F;148
2019;05401;Perugia - Università degli studi;Umbria;CENTRO;106-110;M;339
2019;05401;Perugia - Università degli studi;Umbria;CENTRO;106-110;F;582
2019;05401;Perugia - Università degli studi;Umbria;CENTRO;101-105;F;460
2019;05401;Perugia - Università degli studi;Umbria;CENTRO;101-105;M;342
2019;05401;Perugia - Università degli studi;Umbria;CENTRO;110 e lode;F;995
2019;05403;Perugia - Università per stranieri;Umbria;CENTRO;110 e lode;F;83
2019;05403;Perugia - Università per stranieri;Umbria;CENTRO;91-100;M;11
2019;05403;Perugia - Università per stranieri;Umbria;CENTRO;91-100;F;30
2019;05403;Perugia - Università per stranieri;Umbria;CENTRO;66-90;M;13
2019;05403;Perugia - Università per stranieri;Umbria;CENTRO;110 e lode;M;31
2019;05403;Perugia - Università per stranieri;Umbria;CENTRO;106-110;M;10
2019;05403;Perugia - Università per stranieri;Umbria;CENTRO;106-110;F;41
2019;05403;Perugia - Università per stranieri;Umbria;CENTRO;101-105;M;8
2019;05403;Perugia - Università per stranieri;Umbria;CENTRO;101-105;F;25
2019;05403;Perugia - Università per stranieri;Umbria;CENTRO;66-90;F;10
2019;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;110 e lode;M;173
2019;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;91-100;M;248
2019;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;91-100;F;169
2019;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;66-90;M;70
2019;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;66-90;F;47
2019;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;106-110;M;176
2019;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;106-110;F;137
2019;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;101-105;M;232
2019;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;101-105;F;140
2019;05601;Viterbo - Università della Tuscia;Lazio;CENTRO;110 e lode;F;211
2019;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;110 e lode;F;3914
2019;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;91-100;M;1771
2019;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;91-100;F;2323
2019;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;66-90;M;830
2019;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;110 e lode;M;2227
2019;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;106-110;M;1622
2019;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;106-110;F;2342
2019;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;101-105;M;1227
2019;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;101-105;F;1942
2019;05801;"Roma - Università degli studi ""La Sapienza""";Lazio;CENTRO;66-90;F;669
2019;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;110 e lode;F;1128
2019;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;91-100;F;619
2019;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;66-90;M;266
2019;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;91-100;M;656
2019;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;110 e lode;M;868
2019;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;106-110;F;689
2019;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;101-105;M;587
2019;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;101-105;F;500
2019;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;66-90;F;180
2019;05802;"Roma - Università degli studi di ""Tor Vergata""";Lazio;CENTRO;106-110;M;683
2019;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;110 e lode;F;365
2019;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;91-100;M;124
2019;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;91-100;F;202
2019;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;66-90;M;63
2019;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;110 e lode;M;67
2019;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;106-110;M;56
2019;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;106-110;F;185
2019;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;101-105;M;71
2019;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;101-105;F;178
2019;05803;Roma - Libera Università Maria SS.Assunta (LUMSA);Lazio;CENTRO;66-90;F;43
2019;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;91-100;M;263
2019;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;91-100;F;173
2019;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;110 e lode;M;490
2019;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;66-90;M;105
2019;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;66-90;F;32
2019;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;106-110;M;376
2019;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;106-110;F;370
2019;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;101-105;F;161
2019;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;110 e lode;F;499
2019;05805;Roma - LUISS Libera Università internazionale degli studi sociali Guido Carli;Lazio;CENTRO;101-105;M;278
2019;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;110 e lode;F;55
2019;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;91-100;M;105
2019;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;91-100;F;39
2019;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;66-90;M;42
2019;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;110 e lode;M;75
2019;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;106-110;M;74
2019;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;106-110;F;39
2019;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;101-105;M;69
2019;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;101-105;F;28
2019;05806;"Roma - Università degli studi del ""Foro Italico""";Lazio;CENTRO;66-90;F;10
2019;05807;Roma - III Università degli studi;Lazio;CENTRO;110 e lode;F;943
2019;05807;Roma - III Università degli studi;Lazio;CENTRO;voto non previsto;M;2
